BaseCode,SectionBreakStartKM,SectionBreakFinishKM
ARTC-10,267.98,268
ARTC-10,268,268.02
ARTC-10,268.02,268.04
ARTC-10,268.04,268.06
ARTC-10,268.06,268.08
ARTC-10,268.08,268.1
ARTC-10,268.1,268.12
ARTC-10,268.12,268.14
ARTC-10,268.14,268.16
ARTC-10,268.16,268.18
ARTC-10,268.18,268.2
ARTC-10,268.2,268.22
ARTC-10,268.22,268.24
ARTC-10,268.24,268.26
ARTC-10,268.26,268.28
ARTC-10,268.28,268.3
ARTC-10,268.3,268.32
ARTC-10,268.32,268.34
ARTC-10,268.34,268.36
ARTC-10,268.36,268.38
ARTC-10,268.38,268.4
ARTC-10,268.4,268.42
ARTC-10,268.42,268.44
ARTC-10,268.44,268.46
ARTC-10,268.46,268.48
ARTC-10,268.48,268.5
ARTC-10,268.5,268.52
ARTC-10,268.52,268.54
ARTC-10,268.54,268.56
ARTC-10,268.56,268.58
ARTC-10,268.58,268.6
ARTC-10,268.6,268.62
ARTC-10,268.62,268.64
ARTC-10,268.64,268.66
ARTC-10,268.66,268.68
ARTC-10,268.68,268.7
ARTC-10,268.7,268.72
ARTC-10,268.72,268.74
ARTC-10,268.74,268.76
ARTC-10,268.76,268.78
ARTC-10,268.78,268.8
ARTC-10,268.8,268.82
ARTC-10,268.82,268.84
ARTC-10,268.84,268.86
ARTC-10,268.86,268.88
ARTC-10,268.88,268.9
ARTC-10,268.9,268.92
ARTC-10,268.92,268.94
ARTC-10,268.94,268.96
ARTC-10,268.96,268.98
ARTC-10,268.98,269
ARTC-10,269,269.02
ARTC-10,269.02,269.04
ARTC-10,269.04,269.06
ARTC-10,269.06,269.08
ARTC-10,269.08,269.1
ARTC-10,269.1,269.12
ARTC-10,269.12,269.14
ARTC-10,269.14,269.16
ARTC-10,269.16,269.18
ARTC-10,269.18,269.2
ARTC-10,269.2,269.22
ARTC-10,269.22,269.24
ARTC-10,269.24,269.26
ARTC-10,269.26,269.28
ARTC-10,269.28,269.3
ARTC-10,269.3,269.32
ARTC-10,269.32,269.34
ARTC-10,269.34,269.36
ARTC-10,269.36,269.38
ARTC-10,269.38,269.4
ARTC-10,269.4,269.42
ARTC-10,269.42,269.44
ARTC-10,269.44,269.46
ARTC-10,269.46,269.48
ARTC-10,269.48,269.5
ARTC-10,269.5,269.52
ARTC-10,269.52,269.54
ARTC-10,269.54,269.56
ARTC-10,269.56,269.58
ARTC-10,269.58,269.6
ARTC-10,269.6,269.62
ARTC-10,269.62,269.64
ARTC-10,269.64,269.66
ARTC-10,269.66,269.68
ARTC-10,269.68,269.7
ARTC-10,269.7,269.72
ARTC-10,269.72,269.74
ARTC-10,269.74,269.76
ARTC-10,269.76,269.78
ARTC-10,269.78,269.8
ARTC-10,269.8,269.82
ARTC-10,269.82,269.84
ARTC-10,269.84,269.86
ARTC-10,269.86,269.88
ARTC-10,269.88,269.9
ARTC-10,269.9,269.92
ARTC-10,269.92,269.94
ARTC-10,269.94,269.96
ARTC-10,269.96,269.98
ARTC-10,269.98,270
ARTC-10,270,270.02
ARTC-10,270.02,270.04
ARTC-10,270.04,270.06
ARTC-10,270.06,270.08
ARTC-10,270.08,270.1
ARTC-10,270.1,270.12
ARTC-10,270.12,270.14
ARTC-10,270.14,270.16
ARTC-10,270.16,270.18
ARTC-10,270.18,270.2
ARTC-10,270.2,270.22
ARTC-10,270.22,270.24
ARTC-10,270.24,270.26
ARTC-10,270.26,270.28
ARTC-10,270.28,270.3
ARTC-10,270.3,270.32
ARTC-10,270.32,270.34
ARTC-10,270.34,270.36
ARTC-10,270.36,270.38
ARTC-10,270.38,270.4
ARTC-10,270.4,270.42
ARTC-10,270.42,270.44
ARTC-10,270.44,270.46
ARTC-10,270.46,270.48
ARTC-10,270.48,270.5
ARTC-10,270.5,270.52
ARTC-10,270.52,270.54
ARTC-10,270.54,270.56
ARTC-10,270.56,270.58
ARTC-10,270.58,270.6
ARTC-10,270.6,270.62
ARTC-10,270.62,270.64
ARTC-10,270.64,270.66
ARTC-10,270.66,270.68
ARTC-10,270.68,270.7
ARTC-10,270.7,270.72
ARTC-10,270.72,270.74
ARTC-10,270.74,270.76
ARTC-10,270.76,270.78
ARTC-10,270.78,270.8
ARTC-10,270.8,270.82
ARTC-10,270.82,270.84
ARTC-10,270.84,270.86
ARTC-10,270.86,270.88
ARTC-10,270.88,270.9
ARTC-10,270.9,270.92
ARTC-10,270.92,270.94
ARTC-10,270.94,270.96
ARTC-10,270.96,270.98
ARTC-10,270.98,271
ARTC-10,271,271.02
ARTC-10,271.02,271.04
ARTC-10,271.04,271.06
ARTC-10,271.06,271.08
ARTC-10,271.08,271.1
ARTC-10,271.1,271.12
ARTC-10,271.12,271.14
ARTC-10,271.14,271.16
ARTC-10,271.16,271.18
ARTC-10,271.18,271.2
ARTC-10,271.2,271.22
ARTC-10,271.22,271.24
ARTC-10,271.24,271.26
ARTC-10,271.26,271.28
ARTC-10,271.28,271.3
ARTC-10,271.3,271.32
ARTC-10,271.32,271.34
ARTC-10,271.34,271.36
ARTC-10,271.36,271.38
ARTC-10,271.38,271.4
ARTC-10,271.4,271.42
ARTC-10,271.42,271.44
ARTC-10,271.44,271.46
ARTC-10,271.46,271.48
ARTC-10,271.48,271.5
ARTC-10,271.5,271.52
ARTC-10,271.52,271.54
ARTC-10,271.54,271.56
ARTC-10,271.56,271.58
ARTC-10,271.58,271.6
ARTC-10,271.6,271.62
ARTC-10,271.62,271.64
ARTC-10,271.64,271.66
ARTC-10,271.66,271.68
ARTC-10,271.68,271.7
ARTC-10,271.7,271.72
ARTC-10,271.72,271.74
ARTC-10,271.74,271.76
ARTC-10,271.76,271.78
ARTC-10,271.78,271.8
ARTC-10,271.8,271.82
ARTC-10,271.82,271.84
ARTC-10,271.84,271.86
ARTC-10,271.86,271.88
ARTC-10,271.88,271.9
ARTC-10,271.9,271.92
ARTC-10,271.92,271.94
ARTC-10,271.94,271.96
ARTC-10,271.96,271.98
ARTC-10,271.98,272
ARTC-10,272,272.02
ARTC-10,272.02,272.04
ARTC-10,272.04,272.06
ARTC-10,272.06,272.08
ARTC-10,272.08,272.1
ARTC-10,272.1,272.12
ARTC-10,272.12,272.14
ARTC-10,272.14,272.16
ARTC-10,272.16,272.18
ARTC-10,272.18,272.2
ARTC-10,272.2,272.22
ARTC-10,272.22,272.24
ARTC-10,272.24,272.26
ARTC-10,272.26,272.28
ARTC-10,272.28,272.3
ARTC-10,272.3,272.32
ARTC-10,272.32,272.34
ARTC-10,272.34,272.36
ARTC-10,272.36,272.38
ARTC-10,272.38,272.4
ARTC-10,272.4,272.42
ARTC-10,272.42,272.44
ARTC-10,272.44,272.46
ARTC-10,272.46,272.48
ARTC-10,272.48,272.5
ARTC-10,272.5,272.52
ARTC-10,272.52,272.54
ARTC-10,272.54,272.56
ARTC-10,272.56,272.58
ARTC-10,272.58,272.6
ARTC-10,272.6,272.62
ARTC-10,272.62,272.64
ARTC-10,272.64,272.66
ARTC-10,272.66,272.68
ARTC-10,272.68,272.7
ARTC-10,272.7,272.72
ARTC-10,272.72,272.74
ARTC-10,272.74,272.76
ARTC-10,272.76,272.78
ARTC-10,272.78,272.8
ARTC-10,272.8,272.82
ARTC-10,272.82,272.84
ARTC-10,272.84,272.86
ARTC-10,272.86,272.88
ARTC-10,272.88,272.9
ARTC-10,272.9,272.92
ARTC-10,272.92,272.94
ARTC-10,272.94,272.96
ARTC-10,272.96,272.98
ARTC-10,272.98,273
ARTC-10,273,273.02
ARTC-10,273.02,273.04
ARTC-10,273.04,273.06
ARTC-10,273.06,273.08
ARTC-10,273.08,273.1
ARTC-10,273.1,273.12
ARTC-10,273.12,273.14
ARTC-10,273.14,273.16
ARTC-10,273.16,273.18
ARTC-10,273.18,273.2
ARTC-10,273.2,273.22
ARTC-10,273.22,273.24
ARTC-10,273.24,273.26
ARTC-10,273.26,273.28
ARTC-10,273.28,273.3
ARTC-10,273.3,273.32
ARTC-10,273.32,273.34
ARTC-10,273.34,273.36
ARTC-10,273.36,273.38
ARTC-10,273.38,273.4
ARTC-10,273.4,273.42
ARTC-10,273.42,273.44
ARTC-10,273.44,273.46
ARTC-10,273.46,273.48
ARTC-10,273.48,273.5
ARTC-10,273.5,273.52
ARTC-10,273.52,273.54
ARTC-10,273.54,273.56
ARTC-10,273.56,273.58
ARTC-10,273.58,273.6
ARTC-10,273.6,273.62
ARTC-10,273.62,273.64
ARTC-10,273.64,273.66
ARTC-10,273.66,273.68
ARTC-10,273.68,273.7
ARTC-10,273.7,273.72
ARTC-10,273.72,273.74
ARTC-10,273.74,273.76
ARTC-10,273.76,273.78
ARTC-10,273.78,273.8
ARTC-10,273.8,273.82
ARTC-10,273.82,273.84
ARTC-10,273.84,273.86
ARTC-10,273.86,273.88
ARTC-10,273.88,273.9
ARTC-10,273.9,273.92
ARTC-10,273.92,273.94
ARTC-10,273.94,273.96
ARTC-10,273.96,273.98
ARTC-10,273.98,274
ARTC-10,274,274.02
ARTC-10,274.02,274.04
ARTC-10,274.04,274.06
ARTC-10,274.06,274.08
ARTC-10,274.08,274.1
ARTC-10,274.1,274.12
ARTC-10,274.12,274.14
ARTC-10,274.14,274.16
ARTC-10,274.16,274.18
ARTC-10,274.18,274.2
ARTC-10,274.2,274.22
ARTC-10,274.22,274.24
ARTC-10,274.24,274.26
ARTC-10,274.26,274.28
ARTC-10,274.28,274.3
ARTC-10,274.3,274.32
ARTC-10,274.32,274.34
ARTC-10,274.34,274.36
ARTC-10,274.36,274.38
ARTC-10,274.38,274.4
ARTC-10,274.4,274.42
ARTC-10,274.42,274.44
ARTC-10,274.44,274.46
ARTC-10,274.46,274.48
ARTC-10,274.48,274.5
ARTC-10,274.5,274.52
ARTC-10,274.52,274.54
ARTC-10,274.54,274.56
ARTC-10,274.56,274.58
ARTC-10,274.58,274.6
ARTC-10,274.6,274.62
ARTC-10,274.62,274.64
ARTC-10,274.64,274.66
ARTC-10,274.66,274.68
ARTC-10,274.68,274.7
ARTC-10,274.7,274.72
ARTC-10,274.72,274.74
ARTC-10,274.74,274.76
ARTC-10,274.76,274.78
ARTC-10,274.78,274.8
ARTC-10,274.8,274.82
ARTC-10,274.82,274.84
ARTC-10,274.84,274.86
ARTC-10,274.86,274.88
ARTC-10,274.88,274.9
ARTC-10,274.9,274.92
ARTC-10,274.92,274.94
ARTC-10,274.94,274.96
ARTC-10,274.96,274.98
ARTC-10,274.98,275
ARTC-10,275,275.02
ARTC-10,275.02,275.04
ARTC-10,275.04,275.06
ARTC-10,275.06,275.08
ARTC-10,275.08,275.1
ARTC-10,275.1,275.12
ARTC-10,275.12,275.14
ARTC-10,275.14,275.16
ARTC-10,275.16,275.18
ARTC-10,275.18,275.2
ARTC-10,275.2,275.22
ARTC-10,275.22,275.24
ARTC-10,275.24,275.26
ARTC-10,275.26,275.28
ARTC-10,275.28,275.3
ARTC-10,275.3,275.32
ARTC-10,275.32,275.34
ARTC-10,275.34,275.36
ARTC-10,275.36,275.38
ARTC-10,275.38,275.4
ARTC-10,275.4,275.42
ARTC-10,275.42,275.44
ARTC-10,275.44,275.46
ARTC-10,275.46,275.48
ARTC-10,275.48,275.5
ARTC-10,275.5,275.52
ARTC-10,275.52,275.54
ARTC-10,275.54,275.56
ARTC-10,275.56,275.58
ARTC-10,275.58,275.6
ARTC-10,275.6,275.62
ARTC-10,275.62,275.64
ARTC-10,275.64,275.66
ARTC-10,275.66,275.68
ARTC-10,275.68,275.7
ARTC-10,275.7,275.72
ARTC-10,275.72,275.74
ARTC-10,275.74,275.76
ARTC-10,275.76,275.78
ARTC-10,275.78,275.8
ARTC-10,275.8,275.82
ARTC-10,275.82,275.84
ARTC-10,275.84,275.86
ARTC-10,275.86,275.88
ARTC-10,275.88,275.9
ARTC-10,275.9,275.92
ARTC-10,275.92,275.94
ARTC-10,275.94,275.96
ARTC-10,275.96,275.98
ARTC-10,275.98,276
ARTC-10,276,276.02
ARTC-10,276.02,276.04
ARTC-10,276.04,276.06
ARTC-10,276.06,276.08
ARTC-10,276.08,276.1
ARTC-10,276.1,276.12
ARTC-10,276.12,276.14
ARTC-10,276.14,276.16
ARTC-10,276.16,276.18
ARTC-10,276.18,276.2
ARTC-10,276.2,276.22
ARTC-10,276.22,276.24
ARTC-10,276.24,276.26
ARTC-10,276.26,276.28
ARTC-10,276.28,276.3
ARTC-10,276.3,276.32
ARTC-10,276.32,276.34
ARTC-10,276.34,276.36
ARTC-10,276.36,276.38
ARTC-10,276.38,276.4
ARTC-10,276.4,276.42
ARTC-10,276.42,276.44
ARTC-10,276.44,276.46
ARTC-10,276.46,276.48
ARTC-10,276.48,276.5
ARTC-10,276.5,276.52
ARTC-10,276.52,276.54
ARTC-10,276.54,276.56
ARTC-10,276.56,276.58
ARTC-10,276.58,276.6
ARTC-10,276.6,276.62
ARTC-10,276.62,276.64
ARTC-10,276.64,276.66
ARTC-10,276.66,276.68
ARTC-10,276.68,276.7
ARTC-10,276.7,276.72
ARTC-10,276.72,276.74
ARTC-10,276.74,276.76
ARTC-10,276.76,276.78
ARTC-10,276.78,276.8
ARTC-10,276.8,276.82
ARTC-10,276.82,276.84
ARTC-10,276.84,276.86
ARTC-10,276.86,276.88
ARTC-10,276.88,276.9
ARTC-10,276.9,276.92
ARTC-10,276.92,276.94
ARTC-10,276.94,276.96
ARTC-10,276.96,276.98
ARTC-10,276.98,277
ARTC-10,277,277.02
ARTC-10,277.02,277.04
ARTC-10,277.04,277.06
ARTC-10,277.06,277.08
ARTC-10,277.08,277.1
ARTC-10,277.1,277.12
ARTC-10,277.12,277.14
ARTC-10,277.14,277.16
ARTC-10,277.16,277.18
ARTC-10,277.18,277.2
ARTC-10,277.2,277.22
ARTC-10,277.22,277.24
ARTC-10,277.24,277.26
ARTC-10,277.26,277.28
ARTC-10,277.28,277.3
ARTC-10,277.3,277.32
ARTC-10,277.32,277.34
ARTC-10,277.34,277.36
ARTC-10,277.36,277.38
ARTC-10,277.38,277.4
ARTC-10,277.4,277.42
ARTC-10,277.42,277.44
ARTC-10,277.44,277.46
ARTC-10,277.46,277.48
ARTC-10,277.48,277.5
ARTC-10,277.5,277.52
ARTC-10,277.52,277.54
ARTC-10,277.54,277.56
ARTC-10,277.56,277.58
ARTC-10,277.58,277.6
ARTC-10,277.6,277.62
ARTC-10,277.62,277.64
ARTC-10,277.64,277.66
ARTC-10,277.66,277.68
ARTC-10,277.68,277.7
ARTC-10,277.7,277.72
ARTC-10,277.72,277.74
ARTC-10,277.74,277.76
ARTC-10,277.76,277.78
ARTC-10,277.78,277.8
ARTC-10,277.8,277.82
ARTC-10,277.82,277.84
ARTC-10,277.84,277.86
ARTC-10,277.86,277.88
ARTC-10,277.88,277.9
ARTC-10,277.9,277.92
ARTC-10,277.92,277.94
ARTC-10,277.94,277.96
ARTC-10,277.96,277.98
ARTC-10,277.98,278
ARTC-10,278,278.02
ARTC-10,278.02,278.04
ARTC-10,278.04,278.06
ARTC-10,278.06,278.08
ARTC-10,278.08,278.1
ARTC-10,278.1,278.12
ARTC-10,278.12,278.14
ARTC-10,278.14,278.16
ARTC-10,278.16,278.18
ARTC-10,278.18,278.2
ARTC-10,278.2,278.22
ARTC-10,278.22,278.24
ARTC-10,278.24,278.26
ARTC-10,278.26,278.28
ARTC-10,278.28,278.3
ARTC-10,278.3,278.32
ARTC-10,278.32,278.34
ARTC-10,278.34,278.36
ARTC-10,278.36,278.38
ARTC-10,278.38,278.4
ARTC-10,278.4,278.42
ARTC-10,278.42,278.44
ARTC-10,278.44,278.46
ARTC-10,278.46,278.48
ARTC-10,278.48,278.5
ARTC-10,278.5,278.52
ARTC-10,278.52,278.54
ARTC-10,278.54,278.56
ARTC-10,278.56,278.58
ARTC-10,278.58,278.6
ARTC-10,278.6,278.62
ARTC-10,278.62,278.64
ARTC-10,278.64,278.66
ARTC-10,278.66,278.68
ARTC-10,278.68,278.7
ARTC-10,278.7,278.72
ARTC-10,278.72,278.74
ARTC-10,278.74,278.76
ARTC-10,278.76,278.78
ARTC-10,278.78,278.8
ARTC-10,278.8,278.82
ARTC-10,278.82,278.84
ARTC-10,278.84,278.86
ARTC-10,278.86,278.88
ARTC-10,278.88,278.9
ARTC-10,278.9,278.92
ARTC-10,278.92,278.94
ARTC-10,278.94,278.96
ARTC-10,278.96,278.98
ARTC-10,278.98,279
ARTC-10,279,279.02
ARTC-10,279.02,279.04
ARTC-10,279.04,279.06
ARTC-10,279.06,279.08
ARTC-10,279.08,279.1
ARTC-10,279.1,279.12
ARTC-10,279.12,279.14
ARTC-10,279.14,279.16
ARTC-10,279.16,279.18
ARTC-10,279.18,279.2
ARTC-10,279.2,279.22
ARTC-10,279.22,279.24
ARTC-10,279.24,279.26
ARTC-10,279.26,279.28
ARTC-10,279.28,279.3
ARTC-10,279.3,279.32
ARTC-10,279.32,279.34
ARTC-10,279.34,279.36
ARTC-10,279.36,279.38
ARTC-10,279.38,279.4
ARTC-10,279.4,279.42
ARTC-10,279.42,279.44
ARTC-10,279.44,279.46
ARTC-10,279.46,279.48
ARTC-10,279.48,279.5
ARTC-10,279.5,279.52
ARTC-10,279.52,279.54
ARTC-10,279.54,279.56
ARTC-10,279.56,279.58
ARTC-10,279.58,279.6
ARTC-10,279.6,279.62
ARTC-10,279.62,279.64
ARTC-10,279.64,279.66
ARTC-10,279.66,279.68
ARTC-10,279.68,279.7
ARTC-10,279.7,279.72
ARTC-10,279.72,279.74
ARTC-10,279.74,279.76
ARTC-10,279.76,279.78
ARTC-10,279.78,279.8
ARTC-10,279.8,279.82
ARTC-10,279.82,279.84
ARTC-10,279.84,279.86
ARTC-10,279.86,279.88
ARTC-10,279.88,279.9
ARTC-10,279.9,279.92
ARTC-10,279.92,279.94
ARTC-10,279.94,279.96
ARTC-10,279.96,279.98
ARTC-10,279.98,280
ARTC-10,280,280.02
ARTC-10,280.02,280.04
ARTC-10,280.04,280.06
ARTC-10,280.06,280.08
ARTC-10,280.08,280.1
ARTC-10,280.1,280.12
ARTC-10,280.12,280.14
ARTC-10,280.14,280.16
ARTC-10,280.16,280.18
ARTC-10,280.18,280.2
ARTC-10,280.2,280.22
ARTC-10,280.22,280.24
ARTC-10,280.24,280.26
ARTC-10,280.26,280.28
ARTC-10,280.28,280.3
ARTC-10,280.3,280.32
ARTC-10,280.32,280.34
ARTC-10,280.34,280.36
ARTC-10,280.36,280.38
ARTC-10,280.38,280.4
ARTC-10,280.4,280.42
ARTC-10,280.42,280.44
ARTC-10,280.44,280.46
ARTC-10,280.46,280.48
ARTC-10,280.48,280.5
ARTC-10,280.5,280.52
ARTC-10,280.52,280.54
ARTC-10,280.54,280.56
ARTC-10,280.56,280.58
ARTC-10,280.58,280.6
ARTC-10,280.6,280.62
ARTC-10,280.62,280.64
ARTC-10,280.64,280.66
ARTC-10,280.66,280.68
ARTC-10,280.68,280.7
ARTC-10,280.7,280.72
ARTC-10,280.72,280.74
ARTC-10,280.74,280.76
ARTC-10,280.76,280.78
ARTC-10,280.78,280.8
ARTC-10,280.8,280.82
ARTC-10,280.82,280.84
ARTC-10,280.84,280.86
ARTC-10,280.86,280.88
ARTC-10,280.88,280.9
ARTC-10,280.9,280.92
ARTC-10,280.92,280.94
ARTC-10,280.94,280.96
ARTC-10,280.96,280.98
ARTC-10,280.98,281
ARTC-10,281,281.02
ARTC-10,281.02,281.04
ARTC-10,281.04,281.06
ARTC-10,281.06,281.08
ARTC-10,281.08,281.1
ARTC-10,281.1,281.12
ARTC-10,281.12,281.14
ARTC-10,281.14,281.16
ARTC-10,281.16,281.18
ARTC-10,281.18,281.2
ARTC-10,281.2,281.22
ARTC-10,281.22,281.24
ARTC-10,281.24,281.26
ARTC-10,281.26,281.28
ARTC-10,281.28,281.3
ARTC-10,281.3,281.32
ARTC-10,281.32,281.34
ARTC-10,281.34,281.36
ARTC-10,281.36,281.38
ARTC-10,281.38,281.4
ARTC-10,281.4,281.42
ARTC-10,281.42,281.44
ARTC-10,281.44,281.46
ARTC-10,281.46,281.48
ARTC-10,281.48,281.5
ARTC-10,281.5,281.52
ARTC-10,281.52,281.54
ARTC-10,281.54,281.56
ARTC-10,281.56,281.58
ARTC-10,281.58,281.6
ARTC-10,281.6,281.62
ARTC-10,281.62,281.64
ARTC-10,281.64,281.66
ARTC-10,281.66,281.68
ARTC-10,281.68,281.7
ARTC-10,281.7,281.72
ARTC-10,281.72,281.74
ARTC-10,281.74,281.76
ARTC-10,281.76,281.78
ARTC-10,281.78,281.8
ARTC-10,281.8,281.82
ARTC-10,281.82,281.84
ARTC-10,281.84,281.86
ARTC-10,281.86,281.88
ARTC-10,281.88,281.9
ARTC-10,281.9,281.92
ARTC-10,281.92,281.94
ARTC-10,281.94,281.96
ARTC-10,281.96,281.98
ARTC-10,281.98,282
ARTC-10,282,282.02
ARTC-10,282.02,282.04
ARTC-10,282.04,282.06
ARTC-10,282.06,282.08
ARTC-10,282.08,282.1
ARTC-10,282.1,282.12
ARTC-10,282.12,282.14
ARTC-10,282.14,282.16
ARTC-10,282.16,282.18
ARTC-10,282.18,282.2
ARTC-10,282.2,282.22
ARTC-10,282.22,282.24
ARTC-10,282.24,282.26
ARTC-10,282.26,282.28
ARTC-10,282.28,282.3
ARTC-10,282.3,282.32
ARTC-10,282.32,282.34
ARTC-10,282.34,282.36
ARTC-10,282.36,282.38
ARTC-10,282.38,282.4
ARTC-10,282.4,282.42
ARTC-10,282.42,282.44
ARTC-10,282.44,282.46
ARTC-10,282.46,282.48
ARTC-10,282.48,282.5
ARTC-10,282.5,282.52
ARTC-10,282.52,282.54
ARTC-10,282.54,282.56
ARTC-10,282.56,282.58
ARTC-10,282.58,282.6
ARTC-10,282.6,282.62
ARTC-10,282.62,282.64
ARTC-10,282.64,282.66
ARTC-10,282.66,282.68
ARTC-10,282.68,282.7
ARTC-10,282.7,282.72
ARTC-10,282.72,282.74
ARTC-10,282.74,282.76
ARTC-10,282.76,282.78
ARTC-10,282.78,282.8
ARTC-10,282.8,282.82
ARTC-10,282.82,282.84
ARTC-10,282.84,282.86
ARTC-10,282.86,282.88
ARTC-10,282.88,282.9
ARTC-10,282.9,282.92
ARTC-10,282.92,282.94
ARTC-10,282.94,282.96
ARTC-10,282.96,282.98
ARTC-10,282.98,283
ARTC-10,283,283.02
ARTC-10,283.02,283.04
ARTC-10,283.04,283.06
ARTC-10,283.06,283.08
ARTC-10,283.08,283.1
ARTC-10,283.1,283.12
ARTC-10,283.12,283.14
ARTC-10,283.14,283.16
ARTC-10,283.16,283.18
ARTC-10,283.18,283.2
ARTC-10,283.2,283.22
ARTC-10,283.22,283.24
ARTC-10,283.24,283.26
ARTC-10,283.26,283.28
ARTC-10,283.28,283.3
ARTC-10,283.3,283.32
ARTC-10,283.32,283.34
ARTC-10,283.34,283.36
ARTC-10,283.36,283.38
ARTC-10,283.38,283.4
ARTC-10,283.4,283.42
ARTC-10,283.42,283.44
ARTC-10,283.44,283.46
ARTC-10,283.46,283.48
ARTC-10,283.48,283.5
ARTC-10,283.5,283.52
ARTC-10,283.52,283.54
ARTC-10,283.54,283.56
ARTC-10,283.56,283.58
ARTC-10,283.58,283.6
ARTC-10,283.6,283.62
ARTC-10,283.62,283.64
ARTC-10,283.64,283.66
ARTC-10,283.66,283.68
ARTC-10,283.68,283.7
ARTC-10,283.7,283.72
ARTC-10,283.72,283.74
ARTC-10,283.74,283.76
ARTC-10,283.76,283.78
ARTC-10,283.78,283.8
ARTC-10,283.8,283.82
ARTC-10,283.82,283.84
ARTC-10,283.84,283.86
ARTC-10,283.86,283.88
ARTC-10,283.88,283.9
ARTC-10,283.9,283.92
ARTC-10,283.92,283.94
ARTC-10,283.94,283.96
ARTC-10,283.96,283.98
ARTC-10,283.98,284
ARTC-10,284,284.02
ARTC-10,284.02,284.04
ARTC-10,284.04,284.06
ARTC-10,284.06,284.08
ARTC-10,284.08,284.1
ARTC-10,284.1,284.12
ARTC-10,284.12,284.14
ARTC-10,284.14,284.16
ARTC-10,284.16,284.18
ARTC-10,284.18,284.2
ARTC-10,284.2,284.22
ARTC-10,284.22,284.24
ARTC-10,284.24,284.26
ARTC-10,284.26,284.28
ARTC-10,284.28,284.3
ARTC-10,284.3,284.32
ARTC-10,284.32,284.34
ARTC-10,284.34,284.36
ARTC-10,284.36,284.38
ARTC-10,284.38,284.4
ARTC-10,284.4,284.42
ARTC-10,284.42,284.44
ARTC-10,284.44,284.46
ARTC-10,284.46,284.48
ARTC-10,284.48,284.5
ARTC-10,284.5,284.52
ARTC-10,284.52,284.54
ARTC-10,284.54,284.56
ARTC-10,284.56,284.58
ARTC-10,284.58,284.6
ARTC-10,284.6,284.62
ARTC-10,284.62,284.64
ARTC-10,284.64,284.66
ARTC-10,284.66,284.68
ARTC-10,284.68,284.7
ARTC-10,284.7,284.72
ARTC-10,284.72,284.74
ARTC-10,284.74,284.76
ARTC-10,284.76,284.78
ARTC-10,284.78,284.8
ARTC-10,284.8,284.82
ARTC-10,284.82,284.84
ARTC-10,284.84,284.86
ARTC-10,284.86,284.88
ARTC-10,284.88,284.9
ARTC-10,284.9,284.92
ARTC-10,284.92,284.94
ARTC-10,284.94,284.96
ARTC-10,284.96,284.98
ARTC-10,284.98,285
ARTC-10,285,285.02
ARTC-10,285.02,285.04
ARTC-10,285.04,285.06
ARTC-10,285.06,285.08
ARTC-10,285.08,285.1
ARTC-10,285.1,285.12
ARTC-10,285.12,285.14
ARTC-10,285.14,285.16
ARTC-10,285.16,285.18
ARTC-10,285.18,285.2
ARTC-10,285.2,285.22
ARTC-10,285.22,285.24
ARTC-10,285.24,285.26
ARTC-10,285.26,285.28
ARTC-10,285.28,285.3
ARTC-10,285.3,285.32
ARTC-10,285.32,285.34
ARTC-10,285.34,285.36
ARTC-10,285.36,285.38
ARTC-10,285.38,285.4
ARTC-10,285.4,285.42
ARTC-10,285.42,285.44
ARTC-10,285.44,285.46
ARTC-10,285.46,285.48
ARTC-10,285.48,285.5
ARTC-10,285.5,285.52
ARTC-10,285.52,285.54
ARTC-10,285.54,285.56
ARTC-10,285.56,285.58
ARTC-10,285.58,285.6
ARTC-10,285.6,285.62
ARTC-10,285.62,285.64
ARTC-10,285.64,285.66
ARTC-10,285.66,285.68
ARTC-10,285.68,285.7
ARTC-14,288.54,288.56
ARTC-14,288.56,288.58
ARTC-14,288.58,288.6
ARTC-14,288.6,288.62
ARTC-14,288.62,288.64
ARTC-14,288.64,288.66
ARTC-14,288.66,288.68
ARTC-14,288.68,288.7
ARTC-14,288.7,288.72
ARTC-14,288.72,288.74
ARTC-14,288.74,288.76
ARTC-14,288.76,288.78
ARTC-14,288.78,288.8
ARTC-14,288.8,288.82
ARTC-14,288.82,288.84
ARTC-14,288.84,288.86
ARTC-14,288.86,288.88
ARTC-14,288.88,288.9
ARTC-14,288.9,288.92
ARTC-14,288.92,288.94
ARTC-14,288.94,288.96
ARTC-14,288.96,288.98
ARTC-14,288.98,289
ARTC-14,289,289.02
ARTC-14,289.02,289.04
ARTC-14,289.04,289.06
ARTC-14,289.06,289.08
ARTC-14,289.08,289.1
ARTC-14,289.1,289.12
ARTC-14,289.12,289.14
ARTC-14,289.14,289.16
ARTC-14,289.16,289.18
ARTC-14,289.18,289.2
ARTC-14,289.2,289.22
ARTC-14,289.22,289.24
ARTC-14,289.24,289.26
ARTC-14,289.26,289.28
ARTC-14,289.28,289.3
ARTC-14,289.3,289.32
ARTC-14,289.32,289.34
ARTC-14,289.34,289.36
ARTC-14,289.36,289.38
ARTC-14,289.38,289.4
ARTC-14,289.4,289.42
ARTC-14,289.42,289.44
ARTC-14,289.44,289.46
ARTC-14,289.46,289.48
ARTC-14,289.48,289.5
ARTC-14,289.5,289.52
ARTC-14,289.52,289.54
